# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
25731at4891	Complete	ctg000001_P	1073632	1074777	-	259.8	237	https://www.orthodb.org/v10?query=25731at4891	adenosine deaminase activity
25768at4891	Complete	ctg000001_P	573246	573956	+	327.9	199	https://www.orthodb.org/v10?query=25768at4891	tRNA(His) guanylyltransferase
25783at4891	Complete	ctg000001_P	184567	185475	-	355.9	227	https://www.orthodb.org/v10?query=25783at4891	Phosphoserine phosphatase
25808at4891	Complete	ctg000006_P	250563	251186	+	293.2	172	https://www.orthodb.org/v10?query=25808at4891	Small GTPase superfamily
25824at4891	Complete	ctg000008_P	286353	287270	-	245.2	189	https://www.orthodb.org/v10?query=25824at4891	Ribonuclease
25828at4891	Complete	ctg000008_P	306483	307526	+	341.0	281	https://www.orthodb.org/v10?query=25828at4891	Actin cytoskeleton-regulatory complex protein END3
25873at4891	Complete	ctg000012_P	286380	287441	-	175.5	176	https://www.orthodb.org/v10?query=25873at4891	ENTH/VHS
25937at4891	Complete	ctg000009_P	433391	434098	+	358.4	207	https://www.orthodb.org/v10?query=25937at4891	Ribosome assembly factor mrt4
25943at4891	Complete	ctg000009_P	125955	127463	+	296.2	255	https://www.orthodb.org/v10?query=25943at4891	metal ion transmembrane transporter activity
25948at4891	Complete	ctg000001_P	755474	756259	-	233.6	184	https://www.orthodb.org/v10?query=25948at4891	Staphylococcal nuclease (SNase-like), OB-fold
25967at4891	Complete	ctg000003_P	735214	736300	-	148.3	168	https://www.orthodb.org/v10?query=25967at4891	Cytidine deaminase-like protein
25981at4891	Duplicated	ctg000003_P	995126	996301	+	359.1	372	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
25981at4891	Duplicated	ctg000006_P	115171	116403	-	353.3	367	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
26005at4891	Complete	ctg000000_P	897013	897666	+	394.9	201	https://www.orthodb.org/v10?query=26005at4891	Adenylate kinase
26018at4891	Complete	ctg000001_P	187283	188134	-	204.3	171	https://www.orthodb.org/v10?query=26018at4891	p-loop containing nucleoside triphosphate hydrolase protein
26055at4891	Complete	ctg000012_P	283537	284418	+	168.3	179	https://www.orthodb.org/v10?query=26055at4891	Ribosomal RNA-processing protein 7
26056at4891	Complete	ctg000005_P	260677	261558	-	266.8	200	https://www.orthodb.org/v10?query=26056at4891	Ubiquitin-activating enzyme
26076at4891	Complete	ctg000006_P	146962	148032	+	241.9	229	https://www.orthodb.org/v10?query=26076at4891	DNA glycosylase
26091at4891	Complete	ctg000001_P	827535	828296	-	416.1	206	https://www.orthodb.org/v10?query=26091at4891	Ribosomal protein S5
26111at4891	Duplicated	ctg000008_P	86326	87264	-	441.0	248	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26111at4891	Duplicated	ctg000012_P	87514	88446	-	431.0	245	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26130at4891	Complete	ctg000009_P	120398	121789	-	377.3	257	https://www.orthodb.org/v10?query=26130at4891	fungal pheromone STE3G-protein-coupled receptor
26134at4891	Complete	ctg000001_P	80614	83013	+	451.2	478	https://www.orthodb.org/v10?query=26134at4891	AP complex subunit beta
26145at4891	Complete	ctg000013_P	216141	216758	+	321.4	163	https://www.orthodb.org/v10?query=26145at4891	Small GTPase superfamily
26165at4891	Complete	ctg000012_P	123953	124777	+	381.7	239	https://www.orthodb.org/v10?query=26165at4891	18S rRNA (Guanine(1575)-N(7))-methyltransferase
26166at4891	Complete	ctg000007_P	30215	30985	-	234.6	175	https://www.orthodb.org/v10?query=26166at4891	similar to Saccharomyces cerevisiae YBR290W BSD2 Heavy metal ion homeostasis protein
26198at4891	Complete	ctg000000_P	1054253	1055692	-	369.8	280	https://www.orthodb.org/v10?query=26198at4891	Leucine-rich repeat domain superfamily
26222at4891	Complete	ctg000003_P	1003568	1005658	-	602.1	467	https://www.orthodb.org/v10?query=26222at4891	Winged helix-like DNA-binding domain superfamily
26272at4891	Complete	ctg000000_P	1411361	1412242	+	167.7	168	https://www.orthodb.org/v10?query=26272at4891	DNA replication complex GINS protein SLD5
26290at4891	Complete	ctg000000_P	457312	458478	-	213.7	164	https://www.orthodb.org/v10?query=26290at4891	Repressor of RNA polymerase III transcription MAF1
26297at4891	Complete	ctg000012_P	236675	237808	+	116.7	302	https://www.orthodb.org/v10?query=26297at4891	Steadiness box (SB) domain
26316at4891	Complete	ctg000022_P	483678	484397	-	307.4	192	https://www.orthodb.org/v10?query=26316at4891	Methylthioribulose-1-phosphate dehydratase
26320at4891	Complete	ctg000013_P	208266	209108	+	375.8	221	https://www.orthodb.org/v10?query=26320at4891	MOB kinase activator family
26325at4891	Complete	ctg000003_P	540989	542023	-	326.6	260	https://www.orthodb.org/v10?query=26325at4891	Cell division cycle protein 123
26329at4891	Complete	ctg000010_P	162569	163639	-	265.5	277	https://www.orthodb.org/v10?query=26329at4891	Sas10/Utp3/C1D
26336at4891	Complete	ctg000005_P	482249	482842	-	250.5	165	https://www.orthodb.org/v10?query=26336at4891	p-loop containing nucleoside triphosphate hydrolase protein
26394at4891	Complete	ctg000006_P	667155	668576	+	208.6	252	https://www.orthodb.org/v10?query=26394at4891	tubulin nucleotide-binding domain-like protein
26399at4891	Complete	ctg000012_P	76788	81047	-	380.9	746	https://www.orthodb.org/v10?query=26399at4891	Mediator of RNA polymerase II transcription subunit 12
26409at4891	Complete	ctg000002_P	713126	713761	+	253.4	173	https://www.orthodb.org/v10?query=26409at4891	RNA methyltransferase TK0422/Sfm1
26413at4891	Complete	ctg000010_P	118413	119132	-	418.0	182	https://www.orthodb.org/v10?query=26413at4891	TATA-box binding protein
26418at4891	Complete	ctg000002_P	485760	486581	+	372.8	191	https://www.orthodb.org/v10?query=26418at4891	K Homology domain
26448at4891	Complete	ctg000002_P	722795	724636	-	525.9	468	https://www.orthodb.org/v10?query=26448at4891	putative mitochondrial translation system component
26458at4891	Complete	ctg000000_P	527024	527578	+	224.9	155	https://www.orthodb.org/v10?query=26458at4891	Ribosomal protein S10
26469at4891	Complete	ctg000000_P	1069737	1070573	-	143.0	174	https://www.orthodb.org/v10?query=26469at4891	Zinc finger, RING/FYVE/PHD-type
26500at4891	Complete	ctg000008_P	163230	163952	-	271.9	197	https://www.orthodb.org/v10?query=26500at4891	HAD superfamily
26506at4891	Complete	ctg000003_P	637832	639247	-	265.1	146	https://www.orthodb.org/v10?query=26506at4891	Small GTPase superfamily
26527at4891	Complete	ctg000010_P	256211	258031	-	392.0	370	https://www.orthodb.org/v10?query=26527at4891	Altered inheritance of mitochondria protein 9, mitochondrial
26542at4891	Complete	ctg000007_P	74217	75170	-	271.1	211	https://www.orthodb.org/v10?query=26542at4891	3-ketodihydrosphingosine reductase TSC10
26555at4891	Complete	ctg000011_P	285276	286271	-	224.5	239	https://www.orthodb.org/v10?query=26555at4891	Pre-rRNA-processing protein IPI1
26569at4891	Complete	ctg000010_P	173766	175244	+	325.7	341	https://www.orthodb.org/v10?query=26569at4891	Arf GTPase activating protein
26588at4891	Complete	ctg000000_P	263754	264548	-	224.5	185	https://www.orthodb.org/v10?query=26588at4891	Exoribonuclease, phosphorolytic domain 1
26614at4891	Complete	ctg000011_P	307404	310658	+	626.0	650	https://www.orthodb.org/v10?query=26614at4891	MIF4G-like domain superfamily
26617at4891	Complete	ctg000022_P	202478	203191	-	334.9	192	https://www.orthodb.org/v10?query=26617at4891	Ribulose-phosphate 3-epimerase
26624at4891	Complete	ctg000009_P	55347	56105	+	257.3	200	https://www.orthodb.org/v10?query=26624at4891	ER membrane protein complex subunit 3
26633at4891	Complete	ctg000001_P	352488	353429	-	126.4	189	https://www.orthodb.org/v10?query=26633at4891	DUF833-domain-containing protein
26634at4891	Complete	ctg000008_P	268927	269829	-	219.7	195	https://www.orthodb.org/v10?query=26634at4891	modification methylase HemK
26660at4891	Complete	ctg000001_P	432504	433871	-	232.4	211	https://www.orthodb.org/v10?query=26660at4891	Nop domain
26684at4891	Complete	ctg000000_P	830801	831511	-	261.6	192	https://www.orthodb.org/v10?query=26684at4891	Dephospho-CoA kinase
26689at4891	Complete	ctg000005_P	574791	575858	-	303.1	257	https://www.orthodb.org/v10?query=26689at4891	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
26725at4891	Complete	ctg000009_P	284338	284985	-	182.4	144	https://www.orthodb.org/v10?query=26725at4891	Cytochrome c heme lyase
26729at4891	Complete	ctg000001_P	160517	161284	+	288.1	191	https://www.orthodb.org/v10?query=26729at4891	translation protein
26743at4891	Complete	ctg000002_P	683787	684776	-	245.6	215	https://www.orthodb.org/v10?query=26743at4891	Ferredoxin reductase-type FAD-binding domain
26745at4891	Complete	ctg000003_P	244121	245089	+	232.4	190	https://www.orthodb.org/v10?query=26745at4891	Putative 25S rRNA (Uracil2843-N3)-methyltransferase
26758at4891	Complete	ctg000007_P	67647	68900	-	278.4	280	https://www.orthodb.org/v10?query=26758at4891	Lysine methyltransferase
26789at4891	Complete	ctg000000_P	1364166	1365122	+	292.1	249	https://www.orthodb.org/v10?query=26789at4891	Cdk-activating kinase assembly factor MAT1, centre
26792at4891	Complete	ctg000003_P	574389	574961	-	323.8	157	https://www.orthodb.org/v10?query=26792at4891	Small GTPase superfamily
26808at4891	Complete	ctg000001_P	547004	547654	+	195.0	156	https://www.orthodb.org/v10?query=26808at4891	Phosphatidic acid phosphatase type 2/haloperoxidase
26866at4891	Complete	ctg000000_P	1086613	1088616	-	258.1	285	https://www.orthodb.org/v10?query=26866at4891	UBA-like superfamily
26880at4891	Complete	ctg000005_P	614112	614939	+	328.0	204	https://www.orthodb.org/v10?query=26880at4891	isopentenyl-diphosphate delta-isomerase
26885at4891	Complete	ctg000000_P	115221	116252	+	282.6	206	https://www.orthodb.org/v10?query=26885at4891	Dehydrodolichyl diphosphate synthase complex subunit NUS1
26894at4891	Complete	ctg000006_P	431293	432345	-	225.8	192	https://www.orthodb.org/v10?query=26894at4891	P-loop containing nucleoside triphosphate hydrolase protein
26895at4891	Complete	ctg000001_P	890732	891790	-	217.3	219	https://www.orthodb.org/v10?query=26895at4891	terpenoid cyclases/Protein prenyltransferase
26931at4891	Complete	ctg000011_P	278409	279251	+	239.6	207	https://www.orthodb.org/v10?query=26931at4891	Chromatin modification-related protein
27048at4891	Complete	ctg000000_P	1091104	1092201	+	420.5	302	https://www.orthodb.org/v10?query=27048at4891	Phosphatidylethanolamine-binding protein
27063at4891	Complete	ctg000005_P	786594	788513	+	183.9	401	https://www.orthodb.org/v10?query=27063at4891	Signal recognition particle subunit SRP72
27080at4891	Complete	ctg000000_P	376170	376940	-	187.7	189	https://www.orthodb.org/v10?query=27080at4891	Zinc finger C2H2 superfamily
27081at4891	Complete	ctg000010_P	369588	370367	+	322.8	184	https://www.orthodb.org/v10?query=27081at4891	CDP-diacylglycerol--serine O-phosphatidyltransferase
27092at4891	Complete	ctg000001_P	597989	598957	-	223.8	219	https://www.orthodb.org/v10?query=27092at4891	Ethanolamine-phosphate cytidylyltransferase
27104at4891	Complete	ctg000009_P	532537	533787	-	401.3	340	https://www.orthodb.org/v10?query=27104at4891	Nucleosome assembly protein
27126at4891	Complete	ctg000007_P	84037	84867	-	156.5	204	https://www.orthodb.org/v10?query=27126at4891	Ribonuclease P protein subunit
27132at4891	Complete	ctg000000_P	917130	918005	+	334.3	228	https://www.orthodb.org/v10?query=27132at4891	ribosomal protein L5
27140at4891	Complete	ctg000006_P	307629	308825	-	272.8	283	https://www.orthodb.org/v10?query=27140at4891	Zinc finger, RING/FYVE/PHD-type
27141at4891	Complete	ctg000000_P	791070	792113	-	219.9	222	https://www.orthodb.org/v10?query=27141at4891	Kinase
27202at4891	Complete	ctg000002_P	443489	444772	+	258.3	284	https://www.orthodb.org/v10?query=27202at4891	PIN domain
27209at4891	Complete	ctg000003_P	514145	515866	+	645.3	459	https://www.orthodb.org/v10?query=27209at4891	WD40-repeat-containing domain
27291at4891	Complete	ctg000005_P	328253	329383	+	289.8	244	https://www.orthodb.org/v10?query=27291at4891	cyclin-like protein
27320at4891	Complete	ctg000000_P	1311584	1313113	+	370.1	361	https://www.orthodb.org/v10?query=27320at4891	GPI-anchor transamidase activity
27323at4891	Complete	ctg000006_P	246872	250068	+	396.8	532	https://www.orthodb.org/v10?query=27323at4891	Ankyrin repeat-containing domain
27330at4891	Complete	ctg000005_P	803391	803930	-	304.3	161	https://www.orthodb.org/v10?query=27330at4891	Small COPII coat GTPase SAR1
27339at4891	Complete	ctg000006_P	207828	208562	-	242.0	202	https://www.orthodb.org/v10?query=27339at4891	ribosomal protein L4
27342at4891	Complete	ctg000000_P	1304830	1305645	-	243.7	185	https://www.orthodb.org/v10?query=27342at4891	Eukaryotic translation initiation factor 3 subunit G
27370at4891	Complete	ctg000008_P	387782	390316	-	329.6	419	https://www.orthodb.org/v10?query=27370at4891	Spindle pole body component
27389at4891	Complete	ctg000107_P	162072	162926	+	227.3	188	https://www.orthodb.org/v10?query=27389at4891	F-actin-capping protein subunit alpha/beta
27431at4891	Complete	ctg000009_P	381709	382377	+	249.8	188	https://www.orthodb.org/v10?query=27431at4891	Uncharacterized hydrolase
27435at4891	Complete	ctg000007_P	510800	511483	+	264.4	175	https://www.orthodb.org/v10?query=27435at4891	Pyridoxamine 5'-phosphate oxidase
27475at4891	Complete	ctg000006_P	582130	583542	-	237.0	181	https://www.orthodb.org/v10?query=27475at4891	Ssh4-like, SPRY domain
27496at4891	Complete	ctg000006_P	879310	880011	+	316.7	190	https://www.orthodb.org/v10?query=27496at4891	Proteasome endopeptidase complex
27505at4891	Complete	ctg000005_P	265970	266782	+	154.1	175	https://www.orthodb.org/v10?query=27505at4891	DnaJ domain
27533at4891	Complete	ctg000001_P	207746	208483	-	291.8	199	https://www.orthodb.org/v10?query=27533at4891	Exoribonuclease, phosphorolytic domain 1
27535at4891	Complete	ctg000007_P	271422	272147	-	192.5	158	https://www.orthodb.org/v10?query=27535at4891	Bacterial bifunctional deaminase-reductase
27547at4891	Complete	ctg000003_P	131907	133199	+	199.3	207	https://www.orthodb.org/v10?query=27547at4891	Histone acetyltransferase
27558at4891	Complete	ctg000006_P	140325	140924	-	248.1	163	https://www.orthodb.org/v10?query=27558at4891	Small GTPase
27561at4891	Complete	ctg000001_P	644563	646056	-	366.9	304	https://www.orthodb.org/v10?query=27561at4891	N-end rule aminoacyl transferase
27570at4891	Complete	ctg000003_P	677302	678078	+	272.2	193	https://www.orthodb.org/v10?query=27570at4891	Protein N-terminal and lysine N-methyltransferase EFM7
27676at4891	Complete	ctg000022_P	464456	465361	+	422.9	243	https://www.orthodb.org/v10?query=27676at4891	Translation initiation factor 2, alpha subunit
27703at4891	Complete	ctg000008_P	338356	338988	+	254.5	141	https://www.orthodb.org/v10?query=27703at4891	Atypical dual-specificity phosphatase Siw14-like
27717at4891	Complete	ctg000000_P	1177201	1179114	-	217.8	310	https://www.orthodb.org/v10?query=27717at4891	RNA polymerase III type 2 promoter sequence-specific DNA binding
27724at4891	Complete	ctg000022_P	588178	589149	-	395.0	257	https://www.orthodb.org/v10?query=27724at4891	Deoxyhypusine hydroxylase
27753at4891	Complete	ctg000012_P	108022	109746	-	442.0	370	https://www.orthodb.org/v10?query=27753at4891	putative membrane protein
27755at4891	Complete	ctg000000_P	1203275	1203844	+	285.0	177	https://www.orthodb.org/v10?query=27755at4891	EF-hand
27769at4891	Complete	ctg000008_P	356805	357461	-	208.7	153	https://www.orthodb.org/v10?query=27769at4891	yeats-domain-containing protein
27816at4891	Duplicated	ctg000000_P	631100	631849	-	337.0	204	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27816at4891	Duplicated	ctg000010_P	45267	45998	+	332.3	200	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27845at4891	Complete	ctg000005_P	173786	175018	-	488.4	335	https://www.orthodb.org/v10?query=27845at4891	Methylthioribose-1-phosphate isomerase
27851at4891	Complete	ctg000008_P	202239	203036	-	269.8	142	https://www.orthodb.org/v10?query=27851at4891	Atypical dual-specificity phosphatase Siw14-like
27862at4891	Complete	ctg000001_P	962084	963661	-	316.5	195	https://www.orthodb.org/v10?query=27862at4891	MT-A70-like
27863at4891	Missing
27869at4891	Complete	ctg000010_P	399563	400147	-	301.3	173	https://www.orthodb.org/v10?query=27869at4891	Proteasome, subunit alpha/beta
27875at4891	Complete	ctg000005_P	189858	190514	-	227.5	157	https://www.orthodb.org/v10?query=27875at4891	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
27888at4891	Complete	ctg000005_P	670651	671496	-	92.0	129	https://www.orthodb.org/v10?query=27888at4891	Autophagy protein 5
27889at4891	Complete	ctg000008_P	151761	152573	+	338.4	209	https://www.orthodb.org/v10?query=27889at4891	Mitochondrial carrier
27915at4891	Complete	ctg000005_P	683470	685542	+	360.2	354	https://www.orthodb.org/v10?query=27915at4891	Kinesin-like protein
27927at4891	Complete	ctg000011_P	95145	95825	-	247.2	177	https://www.orthodb.org/v10?query=27927at4891	Transmembrane adaptor Erv26
27928at4891	Missing
27940at4891	Complete	ctg000006_P	52963	53781	-	227.6	180	https://www.orthodb.org/v10?query=27940at4891	Signal recognition particle SEC65 subunit
27981at4891	Complete	ctg000002_P	248310	249092	-	163.7	174	https://www.orthodb.org/v10?query=27981at4891	tetrapyrrole biosynthesis, uroporphyrinogen III synthase
27991at4891	Complete	ctg000022_P	605067	605942	-	158.5	206	https://www.orthodb.org/v10?query=27991at4891	Tetratricopeptide repeat
27998at4891	Complete	ctg000007_P	91446	92369	-	351.5	210	https://www.orthodb.org/v10?query=27998at4891	Ribosomal protein S5 domain 2-type fold
28029at4891	Complete	ctg000001_P	292562	293803	+	245.5	156	https://www.orthodb.org/v10?query=28029at4891	Gar2, RNA recognition motif 1
28032at4891	Complete	ctg000007_P	99298	100743	+	509.9	369	https://www.orthodb.org/v10?query=28032at4891	Bystin
28037at4891	Complete	ctg000003_P	757607	758566	+	365.9	232	https://www.orthodb.org/v10?query=28037at4891	Fibronectin type III
